dataset,arm,permuted,seed,fold,auprc,kappa,n_test
sweep_46725,mean_impute,0,0,0,0.5280820339744632,3256.5,20000
sweep_46725,mean_indicator,0,0,0,0.5499304991100796,3256.5,20000
sweep_46725,mask_interaction,0,0,0,0.550144496524685,3256.5,20000
sweep_46725,histgb_native,0,0,0,0.6879833462328138,3256.5,20000
sweep_46725,pattern_submodels,0,0,0,0.5445851494956931,3256.5,20000
sweep_46725,ours,0,0,0,0.542126968689058,3256.5,20000
sweep_46725,ours_projected,0,0,0,0.542126968689058,3256.5,20000
sweep_46725,exact_submodels,0,0,0,0.5811217601728533,3256.5,20000
sweep_46725,exact_cv,0,0,0,0.5811237134695537,3256.5,20000
sweep_46725,family_cv,0,0,0,0.5811237134695537,3256.5,20000
sweep_46725,mean_indicator,1,0,0,0.5280908004627695,3256.5,20000
sweep_46725,mask_interaction,1,0,0,0.5282819464992963,3256.5,20000
sweep_46725,ours,1,0,0,0.5228397353652176,3256.5,20000
sweep_46725,exact_submodels,1,0,0,0.5246432033506916,3256.5,20000
sweep_46725,mean_impute,1,0,0,0.5264685560586526,3256.5,20000
sweep_46725,mean_impute,0,0,1,0.5335226939582747,3297.5,20000
sweep_46725,mean_indicator,0,0,1,0.554113013347286,3297.5,20000
sweep_46725,mask_interaction,0,0,1,0.55402901035842,3297.5,20000
sweep_46725,histgb_native,0,0,1,0.6678615595299826,3297.5,20000
sweep_46725,pattern_submodels,0,0,1,0.5448511931283859,3297.5,20000
sweep_46725,ours,0,0,1,0.5428634068019624,3297.5,20000
sweep_46725,ours_projected,0,0,1,0.5428634068019624,3297.5,20000
sweep_46725,exact_submodels,0,0,1,0.5695642355222995,3297.5,20000
sweep_46725,exact_cv,0,0,1,0.5708509074892599,3297.5,20000
sweep_46725,family_cv,0,0,1,0.5708509074892599,3297.5,20000
sweep_46725,mean_indicator,1,0,1,0.530460150925839,3297.5,20000
sweep_46725,mask_interaction,1,0,1,0.5304486301452201,3297.5,20000
sweep_46725,ours,1,0,1,0.5277768987669396,3297.5,20000
sweep_46725,exact_submodels,1,0,1,0.5336941490089094,3297.5,20000
sweep_46725,mean_impute,1,0,1,0.5315186574551629,3297.5,20000
sweep_46725,mean_impute,0,0,2,0.5357664546154434,3281.0,20000
sweep_46725,mean_indicator,0,0,2,0.5551570677507496,3281.0,20000
sweep_46725,mask_interaction,0,0,2,0.5548984501649449,3281.0,20000
sweep_46725,histgb_native,0,0,2,0.6817637584300436,3281.0,20000
sweep_46725,pattern_submodels,0,0,2,0.5507652381466235,3281.0,20000
sweep_46725,ours,0,0,2,0.5487272082022979,3281.0,20000
sweep_46725,ours_projected,0,0,2,0.5487272116470934,3281.0,20000
sweep_46725,exact_submodels,0,0,2,0.5716595562705021,3281.0,20000
sweep_46725,exact_cv,0,0,2,0.5734720589740209,3281.0,20000
sweep_46725,family_cv,0,0,2,0.5734720589740209,3281.0,20000
sweep_46725,mean_indicator,1,0,2,0.5346672731181774,3281.0,20000
sweep_46725,mask_interaction,1,0,2,0.5347038698143891,3281.0,20000
sweep_46725,ours,1,0,2,0.5318728017760254,3281.0,20000
sweep_46725,exact_submodels,1,0,2,0.531394685146418,3281.0,20000
sweep_46725,mean_impute,1,0,2,0.5336338050651377,3281.0,20000
sweep_46725,mean_impute,0,0,3,0.535801425252069,3307.0,20000
sweep_46725,mean_indicator,0,0,3,0.5561687384671662,3307.0,20000
sweep_46725,mask_interaction,0,0,3,0.5563275439617579,3307.0,20000
sweep_46725,histgb_native,0,0,3,0.6779462593325767,3307.0,20000
sweep_46725,pattern_submodels,0,0,3,0.550408586225208,3307.0,20000
sweep_46725,ours,0,0,3,0.5483576886968358,3307.0,20000
sweep_46725,ours_projected,0,0,3,0.5483576886968358,3307.0,20000
sweep_46725,exact_submodels,0,0,3,0.5760362616601222,3307.0,20000
sweep_46725,exact_cv,0,0,3,0.5762902233797067,3307.0,20000
sweep_46725,family_cv,0,0,3,0.5762902233797067,3307.0,20000
sweep_46725,mean_indicator,1,0,3,0.5321367889081348,3307.0,20000
sweep_46725,mask_interaction,1,0,3,0.532061805872137,3307.0,20000
sweep_46725,ours,1,0,3,0.5320250279195304,3307.0,20000
sweep_46725,exact_submodels,1,0,3,0.5381833265567901,3307.0,20000
sweep_46725,mean_impute,1,0,3,0.5340277292464989,3307.0,20000
sweep_46725,mean_impute,0,0,4,0.5299229888088608,3981.0,20000
sweep_46725,mean_indicator,0,0,4,0.5537633522851995,3981.0,20000
sweep_46725,mask_interaction,0,0,4,0.5531771728077738,3981.0,20000
sweep_46725,histgb_native,0,0,4,0.6801125058342069,3981.0,20000
sweep_46725,pattern_submodels,0,0,4,0.5471776303127863,3981.0,20000
sweep_46725,ours,0,0,4,0.5446997280890005,3981.0,20000
sweep_46725,ours_projected,0,0,4,0.5449388123591486,3981.0,20000
sweep_46725,exact_submodels,0,0,4,0.5729749015673642,3981.0,20000
sweep_46725,exact_cv,0,0,4,0.573285862529235,3981.0,20000
sweep_46725,family_cv,0,0,4,0.573285862529235,3981.0,20000
sweep_46725,mean_indicator,1,0,4,0.532951992394484,3981.0,20000
sweep_46725,mask_interaction,1,0,4,0.5330427233234785,3981.0,20000
sweep_46725,ours,1,0,4,0.5286378240976147,3981.0,20000
