dataset,arm,permuted,seed,fold,auprc,kappa,n_test
sweep_42136,mean_impute,0,0,0,0.99876415510963,3841.0,20000
sweep_42136,mean_indicator,0,0,0,0.9988032268181412,3841.0,20000
sweep_42136,mask_interaction,0,0,0,0.998870077345801,3841.0,20000
sweep_42136,histgb_native,0,0,0,0.9999999999999998,3841.0,20000
sweep_42136,pattern_submodels,0,0,0,0.9986987222738046,3841.0,20000
sweep_42136,ours,0,0,0,0.9986662829743326,3841.0,20000
sweep_42136,ours_projected,0,0,0,0.9986662829743326,3841.0,20000
sweep_42136,exact_submodels,0,0,0,0.9986651050677587,3841.0,20000
sweep_42136,exact_cv,0,0,0,0.9986682608701949,3841.0,20000
sweep_42136,family_cv,0,0,0,0.9986987222738046,3841.0,20000
sweep_42136,mean_indicator,1,0,0,0.9986555578881493,3841.0,20000
sweep_42136,mask_interaction,1,0,0,0.9986799485479203,3841.0,20000
sweep_42136,ours,1,0,0,0.9985898659581615,3841.0,20000
sweep_42136,exact_submodels,1,0,0,0.9984766200972489,3841.0,20000
sweep_42136,mean_impute,1,0,0,0.9982479671598817,3841.0,20000
sweep_42136,mean_impute,0,0,1,0.9985130037313813,3795.5,20000
sweep_42136,mean_indicator,0,0,1,0.9991401663469756,3795.5,20000
sweep_42136,mask_interaction,0,0,1,0.9987836967839709,3795.5,20000
sweep_42136,histgb_native,0,0,1,0.9999992619782117,3795.5,20000
sweep_42136,pattern_submodels,0,0,1,0.9987005614020333,3795.5,20000
sweep_42136,ours,0,0,1,0.998576864268668,3795.5,20000
sweep_42136,ours_projected,0,0,1,0.998576864268668,3795.5,20000
sweep_42136,exact_submodels,0,0,1,0.9986477542908401,3795.5,20000
sweep_42136,exact_cv,0,0,1,0.9986511929952226,3795.5,20000
sweep_42136,family_cv,0,0,1,0.9987005614020333,3795.5,20000
sweep_42136,mean_indicator,1,0,1,0.9984848426847808,3795.5,20000
sweep_42136,mask_interaction,1,0,1,0.9985545361132838,3795.5,20000
sweep_42136,ours,1,0,1,0.9985298245452283,3795.5,20000
sweep_42136,exact_submodels,1,0,1,0.9983257286994331,3795.5,20000
sweep_42136,mean_impute,1,0,1,0.9984213068140663,3795.5,20000
sweep_42136,mean_impute,0,0,2,0.9986534581572697,3715.0,20000
sweep_42136,mean_indicator,0,0,2,0.9985131612582973,3715.0,20000
sweep_42136,mask_interaction,0,0,2,0.9986356527845459,3715.0,20000
sweep_42136,histgb_native,0,0,2,0.9998538413700554,3715.0,20000
sweep_42136,pattern_submodels,0,0,2,0.9984461323265357,3715.0,20000
sweep_42136,ours,0,0,2,0.998223169428984,3715.0,20000
sweep_42136,ours_projected,0,0,2,0.9983027794522332,3715.0,20000
sweep_42136,exact_submodels,0,0,2,0.9985163939726739,3715.0,20000
sweep_42136,exact_cv,0,0,2,0.9985204894185631,3715.0,20000
sweep_42136,family_cv,0,0,2,0.9985204894185631,3715.0,20000
sweep_42136,mean_indicator,1,0,2,0.9983751848632094,3715.0,20000
sweep_42136,mask_interaction,1,0,2,0.9984469850448149,3715.0,20000
sweep_42136,ours,1,0,2,0.9982090945382278,3715.0,20000
sweep_42136,exact_submodels,1,0,2,0.9983488671063363,3715.0,20000
sweep_42136,mean_impute,1,0,2,0.9982881946710552,3715.0,20000
sweep_42136,mean_impute,0,0,3,0.9986170748106948,3875.5,20000
sweep_42136,mean_indicator,0,0,3,0.9992748221345866,3875.5,20000
sweep_42136,mask_interaction,0,0,3,0.9988624778520417,3875.5,20000
sweep_42136,histgb_native,0,0,3,0.9999496084730453,3875.5,20000
sweep_42136,pattern_submodels,0,0,3,0.9986817026574006,3875.5,20000
sweep_42136,ours,0,0,3,0.9986785532065712,3875.5,20000
sweep_42136,ours_projected,0,0,3,0.9986785532065712,3875.5,20000
sweep_42136,exact_submodels,0,0,3,0.9986055104089178,3875.5,20000
sweep_42136,exact_cv,0,0,3,0.9986123729024076,3875.5,20000
sweep_42136,family_cv,0,0,3,0.9986817026574006,3875.5,20000
sweep_42136,mean_indicator,1,0,3,0.9987123865434008,3875.5,20000
sweep_42136,mask_interaction,1,0,3,0.998748390242226,3875.5,20000
sweep_42136,ours,1,0,3,0.9985571178908063,3875.5,20000
sweep_42136,exact_submodels,1,0,3,0.9981430471727659,3875.5,20000
sweep_42136,mean_impute,1,0,3,0.9986425143260611,3875.5,20000
sweep_42136,mean_impute,0,0,4,0.9984441113985406,3810.0,20000
sweep_42136,mean_indicator,0,0,4,0.9992515680893354,3810.0,20000
sweep_42136,mask_interaction,0,0,4,0.9987260109838088,3810.0,20000
sweep_42136,histgb_native,0,0,4,0.9999996369293002,3810.0,20000
sweep_42136,pattern_submodels,0,0,4,0.9986143582087254,3810.0,20000
sweep_42136,ours,0,0,4,0.9982672190156967,3810.0,20000
sweep_42136,ours_projected,0,0,4,0.9982672190156967,3810.0,20000
sweep_42136,exact_submodels,0,0,4,0.9986322289429415,3810.0,20000
sweep_42136,exact_cv,0,0,4,0.99862898979847,3810.0,20000
sweep_42136,family_cv,0,0,4,0.9986143582087254,3810.0,20000
sweep_42136,mean_indicator,1,0,4,0.9981683345774807,3810.0,20000
sweep_42136,mask_interaction,1,0,4,0.9982357158386617,3810.0,20000
sweep_42136,ours,1,0,4,0.9983491706404582,3810.0,20000
sweep_42136,exact_submodels,1,0,4,0.9983273201713311,3810.0,20000
sweep_42136,mean_impute,1,0,4,0.99808997204855,3810.0,20000
sweep_42136,mean_impute,0,1,0,0.9988308294536274,3857.5,20000
sweep_42136,mean_indicator,0,1,0,0.999225066580982,3857.5,20000
sweep_42136,mask_interaction,0,1,0,0.9990895867064569,3857.5,20000
sweep_42136,histgb_native,0,1,0,0.9999999798481405,3857.5,20000
sweep_42136,pattern_submodels,0,1,0,0.9988852802947624,3857.5,20000
sweep_42136,ours,0,1,0,0.9988681425097556,3857.5,20000
sweep_42136,ours_projected,0,1,0,0.9988681425097556,3857.5,20000
sweep_42136,exact_submodels,0,1,0,0.9988315632951353,3857.5,20000
sweep_42136,exact_cv,0,1,0,0.9988350984582431,3857.5,20000
sweep_42136,family_cv,0,1,0,0.9988852802947624,3857.5,20000
sweep_42136,mean_indicator,1,1,0,0.9986452867173756,3857.5,20000
sweep_42136,mask_interaction,1,1,0,0.9986804274520815,3857.5,20000
sweep_42136,ours,1,1,0,0.9986276892462903,3857.5,20000
sweep_42136,exact_submodels,1,1,0,0.9983850741823599,3857.5,20000
sweep_42136,mean_impute,1,1,0,0.9986237536198066,3857.5,20000
sweep_42136,mean_impute,0,1,1,0.9985181585473932,3844.0,20000
